ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2,TERRA_INDI
degradacao,11,2020,Sentinel-1-2,MT,0.0122,PI Xingu
degradacao,11,2020,Sentinel-1-2,MT,0.0105,PI Xingu
degradacao,11,2019,Sentinel-1-2,PA,0.0638,TI Trincheira/Bacajá
degradacao,9,2019,Sentinel-1-2,PA,0.0123,TI Trincheira/Bacajá
degradacao,9,2019,Sentinel-1-2,PA,0.0295,TI Trincheira/Bacajá
degradacao,9,2019,Sentinel-1-2,PA,0.0178,TI Trincheira/Bacajá
degradacao,8,2017,Sentinel-1-2,MT,0.5445,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,3.3307,TI Marãiwatsédé
degradacao,11,2012,Modis,MT,0.2156,TI Santana
degradacao,9,2011,Modis,MT,5.7417,TI Santana
degradacao,10,2020,Sentinel-1-2,MT,0.0609,PI Xingu
degradacao,9,2019,Sentinel-1-2,MT,0.0105,PI Xingu
degradacao,11,2019,Sentinel-1-2,PA,0.0243,TI Trincheira/Bacajá
degradacao,11,2019,Sentinel-1-2,PA,0.0178,TI Trincheira/Bacajá
degradacao,10,2020,Sentinel-1-2,MT,0.0322,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.0255,PI Xingu
degradacao,9,2019,Sentinel-1-2,MT,0.0594,PI Xingu
degradacao,9,2019,Sentinel-1-2,MT,0.0114,PI Xingu
degradacao,9,2019,Sentinel-1-2,MT,0.0105,PI Xingu
degradacao,9,2019,Sentinel-1-2,MT,0.0105,PI Xingu
degradacao,9,2019,Sentinel-1-2,MT,0.0183,PI Xingu
degradacao,10,2019,Sentinel-1-2,MT,0.0209,PI Xingu
degradacao,9,2019,Sentinel-1-2,MT,0.0113,PI Xingu
degradacao,9,2019,Sentinel-1-2,MT,7.2415,PI Xingu
degradacao,11,2019,Sentinel-1-2,MT,0.0137,PI Xingu
degradacao,11,2019,Sentinel-1-2,MT,0.0242,PI Xingu
degradacao,11,2019,Sentinel-1-2,MT,5.9118,PI Xingu
degradacao,11,2019,Sentinel-1-2,MT,0.0267,PI Xingu
degradacao,10,2019,Sentinel-1-2,MT,0.0791,PI Xingu
degradacao,11,2019,Sentinel-1-2,MT,0.0169,PI Xingu
degradacao,11,2019,Sentinel-1-2,MT,0.013,PI Xingu
degradacao,11,2019,Sentinel-1-2,MT,0.0131,PI Xingu
degradacao,9,2020,Sentinel-1-2,MT,0.4217,PI Xingu
degradacao,9,2020,Sentinel-1-2,MT,0.014,PI Xingu
degradacao,9,2020,Sentinel-1-2,MT,0.0918,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.122,PI Xingu
degradacao,11,2019,Sentinel-1-2,MT,0.1312,PI Xingu
degradacao,12,2019,Sentinel-1-2,MT,0.1756,PI Xingu
degradacao,12,2019,Sentinel-1-2,MT,6.0264,PI Xingu
degradacao,9,2020,Sentinel-1-2,MT,0.0575,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.4153,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.0483,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.068,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.0451,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.2215,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.0478,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.0245,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.0479,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.217,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.1422,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.0345,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.0407,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.0688,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.0949,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.1484,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,1.2855,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,2.5469,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.0306,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.0376,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.0623,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.0402,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.0409,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,1.6975,PI Xingu
degradacao,10,2020,Sentinel-1-2,MT,0.0136,PI Xingu
degradacao,7,2013,Modis,MT,0.1203,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,0.5924,TI Marãiwatsédé
degradacao,4,2014,Modis,MT,2.6647,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,0.2362,TI Marãiwatsédé
degradacao,9,2011,Modis,MT,0.1282,TI Marãiwatsédé
degradacao,12,2011,Modis,MT,1.1855,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,0.2138,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,0.7123,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,0.1343,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,0.2452,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,10.3156,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,0.9482,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,3.2357,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,0.0957,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,1.1633,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,0.4474,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,0.1976,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,6.017,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,1.8068,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,0.1434,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,1.1312,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,0.1439,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,0.6584,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,0.1264,TI Marãiwatsédé
degradacao,11,2015,Modis,MT,0.3334,TI Marãiwatsédé
degradacao,11,2015,Modis,MT,0.4012,TI Marãiwatsédé
degradacao,11,2015,Modis,MT,0.162,TI Marãiwatsédé
degradacao,11,2015,Modis,MT,1.3317,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,0.0684,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,0.4671,TI Marãiwatsédé
degradacao,11,2015,Modis,MT,0.1888,TI Marãiwatsédé
degradacao,11,2015,Modis,MT,0.0997,TI Marãiwatsédé
degradacao,11,2015,Modis,MT,7.4201,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,0.8503,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,10.1306,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,0.1734,TI Marãiwatsédé
degradacao,11,2015,Modis,MT,1.5537,TI Marãiwatsédé
degradacao,11,2015,Modis,MT,2.7075,TI Marãiwatsédé
degradacao,11,2015,Modis,MT,0.6947,TI Marãiwatsédé
degradacao,11,2015,Modis,MT,0.9302,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,2.2248,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,1.5882,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,0.1004,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,4.2782,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,0.1006,TI Marãiwatsédé
degradacao,10,2016,Modis,MT,0.848,TI Marãiwatsédé
degradacao,10,2016,Modis,MT,15.6006,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,4.7547,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,0.3611,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,0.6767,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,0.4974,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,0.2649,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,17.741,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,1.3958,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,0.7305,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,0.9318,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,0.4086,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,0.5901,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,0.7925,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,0.1247,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,5.4671,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,1.2765,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,0.4507,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,18.1173,TI Marãiwatsédé
degradacao,12,2010,Modis,MT,0.4805,TI Marãiwatsédé
degradacao,12,2010,Modis,MT,0.4453,TI Marãiwatsédé
degradacao,12,2010,Modis,MT,0.2073,TI Marãiwatsédé
degradacao,12,2010,Modis,MT,0.5432,TI Marãiwatsédé
degradacao,10,2010,Modis,MT,1.9268,TI Marãiwatsédé
degradacao,10,2010,Modis,MT,2.2523,TI Marãiwatsédé
degradacao,10,2010,Modis,MT,0.7533,TI Marãiwatsédé
degradacao,10,2010,Modis,MT,0.2931,TI Marãiwatsédé
degradacao,12,2010,Modis,MT,0.2786,TI Marãiwatsédé
degradacao,8,2011,Modis,MT,0.2244,TI Marãiwatsédé
degradacao,8,2011,Modis,MT,0.2419,TI Marãiwatsédé
degradacao,2,2011,Modis,MT,0.256,TI Marãiwatsédé
degradacao,2,2011,Modis,MT,0.1549,TI Marãiwatsédé
degradacao,12,2010,Modis,MT,3.053,TI Marãiwatsédé
degradacao,8,2011,Modis,MT,1.2989,TI Marãiwatsédé
degradacao,8,2011,Modis,MT,7.4914,TI Marãiwatsédé
degradacao,6,2010,Modis,MT,0.2174,TI Marãiwatsédé
degradacao,6,2010,Modis,MT,0.2717,TI Marãiwatsédé
degradacao,8,2011,Modis,MT,0.5046,TI Marãiwatsédé
degradacao,8,2011,Modis,MT,0.1987,TI Marãiwatsédé
degradacao,8,2011,Modis,MT,3.8492,TI Marãiwatsédé
degradacao,8,2011,Modis,MT,0.1988,TI Marãiwatsédé
degradacao,7,2010,Modis,MT,30.8074,TI Marãiwatsédé
degradacao,6,2010,Modis,MT,0.1796,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,4.9231,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,2.8079,TI Marãiwatsédé
degradacao,6,2010,Modis,MT,0.269,TI Marãiwatsédé
degradacao,7,2010,Modis,MT,0.0503,TI Marãiwatsédé
degradacao,8,2011,Modis,MT,0.5373,TI Marãiwatsédé
degradacao,8,2011,Modis,MT,0.5701,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,0.5195,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,1.3098,TI Marãiwatsédé
degradacao,9,2017,Sentinel-1-2,MT,1.8095,TI Marãiwatsédé
degradacao,9,2017,Sentinel-1-2,MT,0.1023,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,0.173,TI Marãiwatsédé
degradacao,9,2017,Sentinel-1-2,MT,0.4358,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,7.3093,TI Marãiwatsédé
degradacao,8,2017,Sentinel-1-2,MT,1.0457,TI Marãiwatsédé
degradacao,9,2017,Sentinel-1-2,MT,0.1069,TI Marãiwatsédé
degradacao,9,2017,Sentinel-1-2,MT,11.0219,TI Marãiwatsédé
degradacao,9,2017,Sentinel-1-2,MT,0.1019,TI Marãiwatsédé
degradacao,9,2017,Sentinel-1-2,MT,0.3469,TI Marãiwatsédé
degradacao,9,2017,Sentinel-1-2,MT,0.4209,TI Marãiwatsédé
degradacao,9,2017,Sentinel-1-2,MT,1.736,TI Marãiwatsédé
degradacao,9,2017,Sentinel-1-2,MT,0.5147,TI Marãiwatsédé
degradacao,9,2017,Sentinel-1-2,MT,0.3703,TI Marãiwatsédé
degradacao,1,2009,Modis,MT,2.2288,TI Marãiwatsédé
degradacao,7,2009,Modis,MT,2.4626,TI Marãiwatsédé
degradacao,7,2009,Modis,MT,1.7591,TI Marãiwatsédé
degradacao,9,2017,Sentinel-1-2,MT,2.2223,TI Marãiwatsédé
degradacao,9,2017,Sentinel-1-2,MT,0.2255,TI Marãiwatsédé
degradacao,9,2017,Sentinel-1-2,MT,2.7946,TI Marãiwatsédé
degradacao,9,2017,Sentinel-1-2,MT,0.6997,TI Marãiwatsédé
degradacao,4,2014,Modis,MT,1.1224,TI Marãiwatsédé
degradacao,4,2014,Modis,MT,2.5121,TI Marãiwatsédé
degradacao,7,2009,Modis,MT,2.3442,TI Marãiwatsédé
degradacao,7,2009,Modis,MT,2.1744,TI Marãiwatsédé
degradacao,1,2009,Modis,MT,4.6212,TI Marãiwatsédé
degradacao,1,2009,Modis,MT,0.2718,TI Marãiwatsédé
degradacao,10,2012,Modis,MT,5.1275,TI Marãiwatsédé
degradacao,10,2012,Modis,MT,2.8708,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.1966,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.148,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0281,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.028,TI Marãiwatsédé
degradacao,7,2010,Modis,MT,3.5075,TI Marãiwatsédé
degradacao,7,2010,Modis,MT,0.4316,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0293,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.053,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0424,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0644,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.3636,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0415,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0295,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0538,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0437,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0467,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,1.1767,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0375,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0867,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0423,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0146,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.1959,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0143,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.2881,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.231,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.031,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.031,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0548,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0153,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0871,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.1315,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.0185,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.0216,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.0746,TI Marãiwatsédé
degradacao,7,2015,Modis,MT,0.1046,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0502,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.3737,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.4069,TI Marãiwatsédé
degradacao,8,2014,Modis,MT,0.5346,TI Marãiwatsédé
degradacao,7,2015,Modis,MT,0.1426,TI Marãiwatsédé
degradacao,7,2015,Modis,MT,2.3106,TI Marãiwatsédé
degradacao,8,2010,Modis,MT,0.3465,TI Marãiwatsédé
degradacao,7,2015,Modis,MT,0.7422,TI Marãiwatsédé
degradacao,7,2015,Modis,MT,0.1291,TI Marãiwatsédé
degradacao,7,2015,Modis,MT,1.8462,TI Marãiwatsédé
degradacao,7,2013,Modis,MT,0.0921,TI Marãiwatsédé
degradacao,8,2010,Modis,MT,1.3783,TI Marãiwatsédé
degradacao,8,2010,Modis,MT,0.2802,TI Marãiwatsédé
degradacao,8,2010,Modis,MT,3.2405,TI Marãiwatsédé
degradacao,9,2010,Modis,MT,1.4356,TI Marãiwatsédé
degradacao,9,2010,Modis,MT,3.6017,TI Marãiwatsédé
degradacao,9,2010,Modis,MT,2.5342,TI Marãiwatsédé
degradacao,9,2010,Modis,MT,17.6182,TI Marãiwatsédé
degradacao,8,2010,Modis,MT,0.1193,TI Marãiwatsédé
degradacao,9,2010,Modis,MT,4.5494,TI Marãiwatsédé
degradacao,9,2010,Modis,MT,0.1967,TI Marãiwatsédé
degradacao,9,2010,Modis,MT,3.145,TI Marãiwatsédé
degradacao,9,2010,Modis,MT,0.2788,TI Marãiwatsédé
degradacao,9,2010,Modis,MT,0.1986,TI Marãiwatsédé
degradacao,10,2010,Modis,MT,0.6267,TI Marãiwatsédé
degradacao,9,2010,Modis,MT,1.4071,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.1126,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0327,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.1374,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.017,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0238,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.1332,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0138,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0183,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0321,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.0178,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.0167,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0718,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0114,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0312,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0601,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.0145,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.0388,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.0117,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.0134,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.0293,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.0548,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.0193,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.0124,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.0331,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.0101,TI Marãiwatsédé
degradacao,8,2019,Sentinel-1-2,MT,0.5122,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.0264,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.0163,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.0125,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.3946,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.0589,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0155,TI Marãiwatsédé
degradacao,8,2019,Sentinel-1-2,MT,2.4688,TI Marãiwatsédé
degradacao,8,2019,Sentinel-1-2,MT,1.3124,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.027,TI Marãiwatsédé
degradacao,8,2019,Sentinel-1-2,MT,0.598,TI Marãiwatsédé
degradacao,8,2019,Sentinel-1-2,MT,4.3171,TI Marãiwatsédé
degradacao,8,2019,Sentinel-1-2,MT,14.2975,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0157,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0154,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0162,TI Marãiwatsédé
degradacao,8,2019,Sentinel-1-2,MT,0.4294,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0173,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0173,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0151,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.023,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0218,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0198,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0193,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0216,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0185,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0192,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0174,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0533,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0525,TI Marãiwatsédé
degradacao,7,2010,Modis,MT,0.1199,TI Marãiwatsédé
degradacao,7,2010,Modis,MT,0.6122,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0211,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0211,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.023,TI Marãiwatsédé
degradacao,10,2020,Sentinel-1-2,MT,0.0286,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0177,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0615,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.1789,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.2848,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0254,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0626,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.3639,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0543,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0167,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0139,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0841,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.105,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0469,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0686,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0386,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.018,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0133,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0197,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0245,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0267,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0141,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0292,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.1042,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0113,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0315,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0384,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.176,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.1643,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.3078,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0145,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.4224,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0476,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0272,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,1.2583,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0221,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.1014,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0283,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.2473,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0354,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0299,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0324,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0485,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0242,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0243,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0354,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0105,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0383,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0141,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0144,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0294,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0138,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0609,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.061,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0153,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0151,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0355,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.015,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0137,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0139,TI Marãiwatsédé
degradacao,9,2019,Sentinel-1-2,MT,0.0388,TI Marãiwatsédé
degradacao,10,2019,Sentinel-1-2,MT,0.0303,TI Marãiwatsédé
