ALERTA,MES,ANO,SENSOR,ESTADO,AREAKM2,UNID_CONSE,USO,JURISDICAO
degradacao,9,2019,Sentinel-1-2,AC,0.0345,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,11,2019,Sentinel-1-2,AC,0.0122,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,11,2019,Sentinel-1-2,AC,0.2333,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,11,2019,Sentinel-1-2,AC,0.0426,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,11,2019,Sentinel-1-2,AC,0.0542,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.0561,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.0159,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,7,2019,Sentinel-1-2,AC,0.0156,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,7,2019,Sentinel-1-2,AC,0.0796,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.0116,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.0147,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,11,2019,Sentinel-1-2,AC,0.0217,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.0178,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.0199,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.0228,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,8,2019,Sentinel-1-2,AC,0.0157,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.0372,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,7,2019,Sentinel-1-2,AC,0.0526,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,7,2019,Sentinel-1-2,AC,0.0804,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.1012,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.0201,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,7,2019,Sentinel-1-2,AC,0.0163,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,8,2019,Sentinel-1-2,AC,0.0113,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,10,2010,Modis,AC,0.0145,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.0157,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,1,2019,Sentinel-1-2,AC,0.06,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,7,2019,Sentinel-1-2,AC,0.0295,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,7,2019,Sentinel-1-2,AC,0.0632,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.3389,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.1918,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,11,2020,Sentinel-1-2,AM,0.0242,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,11,2020,Sentinel-1-2,AM,0.041,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,9,2017,Sentinel-1-2,AM,0.1957,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.0554,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.1071,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.5637,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.2902,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.0436,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,12,2010,Modis,AC,2.1728,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,12,2010,Modis,AC,0.9288,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.0286,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.0888,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,8,2019,Sentinel-1-2,AC,0.0386,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,11,2018,Sentinel-1-2,AC,0.0158,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.0662,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.0148,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.0154,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.1502,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.053,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,7,2019,Sentinel-1-2,AC,0.026,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,10,2020,Sentinel-1-2,TO,0.0278,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,TO,0.0412,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,11,2018,Sentinel-1-2,AC,0.0132,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,10,2010,Modis,TO,0.2561,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2019,Sentinel-1-2,AC,0.0916,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,9,2019,Sentinel-1-2,AC,0.1229,RESEX Chico Mendes,Uso Sustentável,Federal
degradacao,10,2020,Sentinel-1-2,TO,0.0557,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,TO,0.0377,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,TO,0.0162,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,TO,0.021,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,TO,0.0285,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,TO,0.0227,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2010,Modis,TO,1.7632,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,TO,0.0642,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,TO,0.0356,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,TO,0.1225,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2017,Sentinel-1-2,TO,0.1511,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,TO,0.1792,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,TO,0.0278,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,TO,0.0659,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,TO,0.0378,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.0269,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.0322,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.0373,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.0403,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,12,2020,Sentinel-1-2,TO,0.2228,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,12,2020,Sentinel-1-2,TO,0.3675,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.0352,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.2595,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.0355,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.0967,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,TO,0.0243,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2020,Sentinel-1-2,TO,0.0233,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.7898,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.2212,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,12,2020,Sentinel-1-2,TO,0.0922,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.033,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,11,2019,Sentinel-1-2,MA,0.0442,RESEX do Ciriaco,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,TO,0.0422,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.064,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.0709,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.0566,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.0896,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.0437,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.0982,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.1235,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,1,2011,Modis,TO,0.012,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,1,2011,Modis,TO,0.1384,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.1016,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.023,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.032,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.0173,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,8,2010,Modis,TO,0.2581,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.027,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,1,2011,Modis,TO,0.5366,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,1,2011,Modis,TO,1.0757,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,8,2010,Modis,TO,0.4899,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,8,2010,Modis,TO,1.3651,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.0159,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,1,2011,Modis,TO,0.2639,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,1,2011,Modis,TO,0.036,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.0556,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.0202,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.0146,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.2342,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2017,Sentinel-1-2,TO,0.1492,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2017,Sentinel-1-2,TO,0.2007,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2017,Sentinel-1-2,TO,0.0544,PES do Cantão,Proteção Integral,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.1305,PES do Cantão,Proteção Integral,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.1377,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2017,Sentinel-1-2,TO,4.1479,PES do Cantão,Proteção Integral,Estadual
degradacao,9,2020,Sentinel-1-2,TO,2.0231,PES do Cantão,Proteção Integral,Estadual
degradacao,11,2018,Sentinel-1-2,AM,0.1985,ESEC Alto Maués,Proteção Integral,Federal
degradacao,11,2018,Sentinel-1-2,AM,0.0819,ESEC Alto Maués,Proteção Integral,Federal
degradacao,9,2020,Sentinel-1-2,TO,0.0162,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2017,Sentinel-1-2,TO,4.1334,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2017,Sentinel-1-2,TO,114.6843,PES do Cantão,Proteção Integral,Estadual
degradacao,10,2017,Sentinel-1-2,TO,0.0189,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,10,2017,Sentinel-1-2,TO,6.6938,PES do Cantão,Proteção Integral,Estadual
degradacao,9,2020,Sentinel-1-2,TO,0.0406,APA Leandro (Ilha do Bananal/Cantão),Uso Sustentável,Estadual
degradacao,11,2018,Sentinel-1-2,AM,0.0525,ESEC Alto Maués,Proteção Integral,Federal
degradacao,11,2020,Sentinel-1-2,AM,0.0171,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,11,2020,Sentinel-1-2,AM,0.0774,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,11,2018,Sentinel-1-2,AM,0.0694,ESEC Alto Maués,Proteção Integral,Federal
degradacao,9,2020,Sentinel-1-2,PA,2.7453,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.0415,FLONA de Carajás,Uso Sustentável,Federal
degradacao,11,2019,Sentinel-1-2,AM,0.0696,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.1175,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,1.8125,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.1412,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.1417,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,AM,0.0427,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,9,2020,Sentinel-1-2,AM,0.0793,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,10,2018,Sentinel-1-2,AM,0.0222,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,9,2017,Sentinel-1-2,AM,1.3552,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,9,2019,Sentinel-1-2,AM,0.0347,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,11,2020,Sentinel-1-2,AM,0.0262,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,9,2020,Sentinel-1-2,AM,0.1099,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,10,2018,Sentinel-1-2,AM,0.023,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,10,2018,Sentinel-1-2,AM,0.0133,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,11,2019,Sentinel-1-2,AM,0.0155,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,11,2019,Sentinel-1-2,AM,0.0446,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,7,2009,Modis,AM,0.4882,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,9,2019,Sentinel-1-2,AM,0.6112,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,9,2019,Sentinel-1-2,AM,0.3099,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,11,2020,Sentinel-1-2,AM,0.0164,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,8,2020,Sentinel-1-2,AM,0.0103,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,10,2019,Sentinel-1-2,AM,0.0532,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,11,2020,Sentinel-1-2,AM,0.0344,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,11,2020,Sentinel-1-2,AM,0.0125,PARNA dos Campos Amazônicos,Proteção Integral,Federal
degradacao,6,2016,Modis,PA,0.2062,RESEX Tapajós-Arapiuns,Uso Sustentável,Federal
degradacao,6,2016,Modis,PA,0.1474,RESEX Tapajós-Arapiuns,Uso Sustentável,Federal
degradacao,6,2016,Modis,PA,0.1512,RESEX Tapajós-Arapiuns,Uso Sustentável,Federal
degradacao,6,2016,Modis,PA,1.3836,RESEX Tapajós-Arapiuns,Uso Sustentável,Federal
degradacao,6,2016,Modis,PA,8.651,RESEX Tapajós-Arapiuns,Uso Sustentável,Federal
degradacao,6,2016,Modis,PA,0.2496,RESEX Tapajós-Arapiuns,Uso Sustentável,Federal
degradacao,6,2016,Modis,PA,24.1679,RESEX Tapajós-Arapiuns,Uso Sustentável,Federal
degradacao,6,2016,Modis,PA,2.8733,RESEX Tapajós-Arapiuns,Uso Sustentável,Federal
degradacao,7,2012,Modis,PA,0.4802,PARNA do Jamanxim,Proteção Integral,Federal
degradacao,10,2020,Sentinel-1-2,PA,0.1816,FLONA de Altamira,Uso Sustentável,Federal
degradacao,10,2020,Sentinel-1-2,PA,0.1793,PARNA do Jamanxim,Proteção Integral,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.1327,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.0313,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.7405,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.1054,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.1515,FLONA de Carajás,Uso Sustentável,Federal
degradacao,6,2016,Modis,PA,3.9249,PARNA do Jamanxim,Proteção Integral,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.0878,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.0411,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.0872,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.0317,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.0537,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.0403,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.1153,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.1002,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.2127,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.0745,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.3785,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.0468,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.0315,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.0838,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.0222,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.0529,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.0382,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.0398,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.0248,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.1515,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.0597,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.0481,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.1118,FLONA de Carajás,Uso Sustentável,Federal
degradacao,12,2020,Sentinel-1-2,PA,0.2053,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.4035,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.0249,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.0742,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,2.7027,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.3538,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.0252,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.0483,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.0458,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,2.6512,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,13.3664,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.2408,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.0892,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.0238,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.0242,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.6536,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.2497,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.0383,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.0384,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,1.8821,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.0426,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.04,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.0653,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.0877,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.0629,FLONA de Carajás,Uso Sustentável,Federal
degradacao,10,2010,Modis,AM,0.7289,ESEC de Cuniã,Proteção Integral,Federal
degradacao,12,2010,Modis,RO,2.0188,FERS do Rio Madeira (C),Uso Sustentável,Estadual
degradacao,12,2010,Modis,RO,3.1468,ESEC de Cuniã,Proteção Integral,Federal
degradacao,12,2010,Modis,RO,0.3733,FERS do Rio Madeira (C),Uso Sustentável,Estadual
degradacao,12,2010,Modis,RO,0.3733,ESEC de Cuniã,Proteção Integral,Federal
degradacao,10,2010,Modis,RO,5.19,FERS do Rio Madeira (C),Uso Sustentável,Estadual
degradacao,10,2010,Modis,RO,6.0315,ESEC de Cuniã,Proteção Integral,Federal
degradacao,6,2016,Modis,PA,1.8224,FLONA do Tapajós,Uso Sustentável,Federal
degradacao,6,2016,Modis,PA,0.1807,FLONA do Tapajós,Uso Sustentável,Federal
degradacao,12,2010,Modis,RO,0.5102,ESEC de Cuniã,Proteção Integral,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.03,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.0301,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.0452,FLONA de Carajás,Uso Sustentável,Federal
degradacao,9,2020,Sentinel-1-2,PA,0.0705,FLONA de Carajás,Uso Sustentável,Federal
